2001-09-13;PETR4.SA;13:21:02,6860000;10:21:02,6860000;55,25;1;55,25
2001-09-14;PETR4.SA;13:10:44,7220000;10:10:44,7220000;51,7;1;51,7
2001-09-17;PETR4.SA;13:03:23,1190000;10:03:23,1190000;51,5;1;51,5
2001-09-18;PETR4.SA;13:32:41,2740000;10:32:41,2740000;54,5;1;54,5
2001-09-19;PETR4.SA;13:07:22,9820000;10:07:22,9820000;56,5;1;56,5
2001-09-20;PETR4.SA;13:14:32,2790000;10:14:32,2790000;55,6;1;55,6
2001-09-21;PETR4.SA;13:20:10,3390000;10:20:10,3390000;50;11;550
2001-09-24;PETR4.SA;13:05:09,2970000;10:05:09,2970000;52,75;1;52,75
2001-09-25;PETR4.SA;13:05:23,2550000;10:05:23,2550000;51;1;51
2001-09-26;PETR4.SA;13:02:22,0640000;10:02:22,0640000;49,5;1;49,5
2001-09-27;PETR4.SA;13:07:27,6670000;10:07:27,6670000;48,8;5;244
2001-09-28;PETR4.SA;13:08:01,6470000;10:08:01,6470000;51,31;1;51,31
2001-10-01;PETR4.SA;13:11:50,6490000;10:11:50,6490000;51;5;255
2001-10-02;PETR4.SA;13:19:00,7590000;10:19:00,7590000;49;1;49
2001-10-03;PETR4.SA;13:13:19,2920000;10:13:19,2920000;48,71;1;48,71
2001-10-04;PETR4.SA;13:13:29,4790000;10:13:29,4790000;49,6;1;49,6
2001-10-05;PETR4.SA;13:13:43,6790000;10:13:43,6790000;50,4;1;50,4
2001-10-09;PETR4.SA;13:31:48,9640000;10:31:48,9640000;50,5;2;101
2001-10-10;PETR4.SA;13:21:04,0470000;10:21:04,0470000;50,89;4;203,56
2001-10-11;PETR4.SA;13:13:14,4480000;10:13:14,4480000;52,51;1;52,51
2001-10-15;PETR4.SA;13:07:04,0240000;11:07:04,0240000;54,5;7;381,5
2001-10-16;PETR4.SA;13:01:59,7570000;11:01:59,7570000;55,1;3;165,3
2001-10-17;PETR4.SA;13:08:27,0740000;11:08:27,0740000;54,55;1;54,55
2001-10-18;PETR4.SA;13:07:02,5300000;11:07:02,5300000;53,45;2;106,9
2001-10-19;PETR4.SA;13:12:57,8780000;11:12:57,8780000;51,89;75;3891,75
2001-10-22;PETR4.SA;13:16:33,3360000;11:16:33,3360000;52,5;2;105
2001-10-23;PETR4.SA;13:01:59,9690000;11:01:59,9690000;53,75;5;268,75
2001-10-24;PETR4.SA;13:22:25,0820000;11:22:25,0820000;53,3;1;53,3
2001-10-25;PETR4.SA;13:03:10,4310000;11:03:10,4310000;52,9;4;211,6
2001-10-26;PETR4.SA;13:10:31,7230000;11:10:31,7230000;52,9;1;52,9
2001-10-29;PETR4.SA;13:01:09,9150000;11:01:09,9150000;52;3;156
2001-10-30;PETR4.SA;13:28:56,8890000;11:28:56,8890000;51,89;2;103,78
2001-10-31;PETR4.SA;13:04:43,5620000;11:04:43,5620000;51,01;7;357,07
2001-11-01;PETR4.SA;13:12:10,1830000;11:12:10,1830000;51,5;1;51,5
2001-11-05;PETR4.SA;13:14:09,3700000;11:14:09,3700000;51,84;67;3473,28
2001-11-06;PETR4.SA;13:06:24,3990000;11:06:24,3990000;51,1;1;51,1
2001-11-07;PETR4.SA;13:11:03,1530000;11:11:03,1530000;49,5;1;49,5
2001-11-08;PETR4.SA;13:01:05,7190000;11:01:05,7190000;50,65;2;101,3
2001-11-09;PETR4.SA;13:05:03,2650000;11:05:03,2650000;52;1;52
2001-11-12;PETR4.SA;13:08:55,9950000;11:08:55,9950000;53,8;3;161,4
2001-11-13;PETR4.SA;13:02:40,7150000;11:02:40,7150000;52,2;1;52,2
2001-11-14;PETR4.SA;13:07:03,1530000;11:07:03,1530000;50,85;1;50,85
2001-11-16;PETR4.SA;13:13:16,3780000;11:13:16,3780000;47;10;470
2001-11-19;PETR4.SA;13:07:05,4930000;11:07:05,4930000;46,1;2;92,2
2001-11-20;PETR4.SA;13:13:03,6480000;11:13:03,6480000;47,1;2;94,2
2001-11-21;PETR4.SA;13:08:59,0120000;11:08:59,0120000;48,2;1;48,2
2001-11-22;PETR4.SA;13:13:03,8090000;11:13:03,8090000;50,1;2;100,2
2001-11-23;PETR4.SA;13:14:03,8000000;11:14:03,8000000;49,51;7;346,57
2001-11-26;PETR4.SA;13:00:13,0420000;11:00:13,0420000;49,91;2;99,82
2001-11-27;PETR4.SA;13:07:02,7000000;11:07:02,7000000;50,03;3;150,09
2001-11-28;PETR4.SA;13:07:02,2830000;11:07:02,2830000;49;2;98
2001-11-29;PETR4.SA;13:23:37,3450000;11:23:37,3450000;49;1;49
2001-11-30;PETR4.SA;13:14:25,6010000;11:14:25,6010000;48,5;2;97
2001-12-03;PETR4.SA;13:12:30,4010000;11:12:30,4010000;48,85;1;48,85
2001-12-04;PETR4.SA;13:08:02,8440000;11:08:02,8440000;51,6;4;206,4
2001-12-05;PETR4.SA;13:08:04,2240000;11:08:04,2240000;51,85;4;207,4
2001-12-06;PETR4.SA;13:14:19,2640000;11:14:19,2640000;51,5;1;51,5
2001-12-07;PETR4.SA;13:07:41,6890000;11:07:41,6890000;50,7;1;50,7
2001-12-10;PETR4.SA;13:07:20,1170000;11:07:20,1170000;48,8;1;48,8
2001-12-11;PETR4.SA;13:09:43,6940000;11:09:43,6940000;49,3;1;49,3
2001-12-12;PETR4.SA;00:07:21,1880000;-01:52:38,8120000;49,4992857142857;14;692,99
2001-12-13;PETR4.SA;13:04:09,1920000;11:04:09,1920000;48,3;1;48,3
2001-12-14;PETR4.SA;13:12:02,6120000;11:12:02,6120000;47,7;3;143,1
2001-12-17;PETR4.SA;13:12:59,2170000;11:12:59,2170000;47,7;1;47,7
2001-12-18;PETR4.SA;13:11:38,4970000;11:11:38,4970000;47,6;1;47,6
2001-12-19;PETR4.SA;13:08:03,3250000;11:08:03,3250000;48,3;1;48,3
2001-12-20;PETR4.SA;13:12:26,9890000;11:12:26,9890000;48,7;1;48,7
2001-12-21;PETR4.SA;13:20:20,8510000;11:20:20,8510000;48,6;3;145,8
2001-12-26;PETR4.SA;13:15:41,9220000;11:15:41,9220000;48,7;2;97,4
2001-12-27;PETR4.SA;13:11:04,3330000;11:11:04,3330000;50,2;1;50,2
2001-12-28;PETR4.SA;13:06:38,3660000;11:06:38,3660000;51,1;1;51,1
2002-01-02;PETR4.SA;13:15:35,1480000;11:15:35,1480000;51,25;1;51,25
2002-01-03;PETR4.SA;13:06:45,9360000;11:06:45,9360000;51,7;1;51,7
2002-01-04;PETR4.SA;13:05:05,5160000;11:05:05,5160000;51,6;1;51,6
2002-01-07;PETR4.SA;13:09:26,3600000;11:09:26,3600000;51,1;1;51,1
2002-01-08;PETR4.SA;13:08:04,0490000;11:08:04,0490000;52,3;5;261,5
2002-01-09;PETR4.SA;13:03:14,2950000;11:03:14,2950000;52;2;104
2002-01-10;PETR4.SA;13:26:02,9000000;11:26:02,9000000;51;4;204
2002-01-11;PETR4.SA;13:12:34,5590000;11:12:34,5590000;50,9;1;50,9
2002-01-14;PETR4.SA;13:13:02,4090000;11:13:02,4090000;50;1;50
2002-01-15;PETR4.SA;13:09:26,2900000;11:09:26,2900000;49;2;98
2002-01-16;PETR4.SA;13:00:43,6180000;11:00:43,6180000;48,06;4;192,24
2002-01-17;PETR4.SA;13:19:23,6540000;11:19:23,6540000;48,5;3;145,5
2002-01-18;PETR4.SA;16:39:36,8370000;14:39:36,8370000;48,6;1;48,6
2002-01-21;PETR4.SA;13:48:38,9570000;11:48:38,9570000;48,7;1;48,7
2002-01-22;PETR4.SA;13:22:24,9200000;11:22:24,9200000;48,99;1;48,99
2002-01-23;PETR4.SA;13:18:46,2020000;11:18:46,2020000;48,1;1;48,1
2002-01-24;PETR4.SA;13:09:21,6700000;11:09:21,6700000;48;1;48
2002-01-28;PETR4.SA;18:51:46,8340000;16:51:46,8340000;48,47;1;48,47
2002-01-29;PETR4.SA;13:08:16,6120000;11:08:16,6120000;48,4;2;96,8
2002-01-30;PETR4.SA;13:00:57,5550000;11:00:57,5550000;47,71;9;429,39
2002-01-31;PETR4.SA;13:04:35,8840000;11:04:35,8840000;48;1;48
2002-02-01;PETR4.SA;13:07:55,5060000;11:07:55,5060000;48,5;2;97
2002-02-04;PETR4.SA;13:09:13,1510000;11:09:13,1510000;48,2;16;771,2
2002-02-05;PETR4.SA;13:02:43,9130000;11:02:43,9130000;48;1;48
2002-02-06;PETR4.SA;13:09:53,0580000;11:09:53,0580000;48;1;48
2002-02-07;PETR4.SA;13:06:02,8510000;11:06:02,8510000;48,5;1;48,5
2002-02-08;PETR4.SA;13:12:52,7900000;11:12:52,7900000;48,5;1;48,5
2002-02-13;PETR4.SA;15:06:56,3720000;13:06:56,3720000;49,69;4;198,76
2002-02-14;PETR4.SA;13:05:07,5760000;11:05:07,5760000;49,4;1;49,4
2002-02-15;PETR4.SA;13:06:06,1240000;11:06:06,1240000;49,9;1;49,9
2002-02-18;PETR4.SA;14:07:56,5350000;11:07:56,5350000;50,2;3;150,6
2002-02-19;PETR4.SA;14:04:09,4170000;11:04:09,4170000;49,79;2;99,58
2002-02-20;PETR4.SA;14:07:34,2820000;11:07:34,2820000;49,8;5;249
2002-02-21;PETR4.SA;14:07:54,1170000;11:07:54,1170000;50,5;1;50,5
2002-02-22;PETR4.SA;14:11:57,8170000;11:11:57,8170000;50,8;1;50,8
2002-02-25;PETR4.SA;14:08:02,5920000;11:08:02,5920000;52,42;1;52,42
2002-02-26;PETR4.SA;14:06:41,7590000;11:06:41,7590000;53,1;1;53,1
2002-02-27;PETR4.SA;14:05:43,6770000;11:05:43,6770000;54;1;54
2002-02-28;PETR4.SA;14:14:22,6100000;11:14:22,6100000;55;1;55
2002-03-01;PETR4.SA;14:11:21,6120000;11:11:21,6120000;56,4;1;56,4
2002-03-04;PETR4.SA;14:08:11,1520000;11:08:11,1520000;57,1;1;57,1
2002-03-05;PETR4.SA;14:02:52,9890000;11:02:52,9890000;58;1;58
2002-03-06;PETR4.SA;14:03:15,2350000;11:03:15,2350000;56,9;1;56,9
2002-03-07;PETR4.SA;14:05:02,6640000;11:05:02,6640000;56,2;1;56,2
2002-03-08;PETR4.SA;14:07:01,0330000;11:07:01,0330000;56,8;1;56,8
2002-03-11;PETR4.SA;14:10:57,6190000;11:10:57,6190000;56,45;6;338,7
2002-03-12;PETR4.SA;14:08:54,7330000;11:08:54,7330000;57,3;1;57,3
2002-03-13;PETR4.SA;14:12:14,2180000;11:12:14,2180000;57,8;1;57,8
2002-03-14;PETR4.SA;14:01:17,2520000;11:01:17,2520000;58,29;1;58,29
2002-03-15;PETR4.SA;14:07:46,1060000;11:07:46,1060000;58,9;1;58,9
2002-03-18;PETR4.SA;14:01:53,1670000;11:01:53,1670000;60,1;2;120,2
2002-03-19;PETR4.SA;14:13:21,0690000;11:13:21,0690000;60,5;1;60,5
2002-03-20;PETR4.SA;14:08:28,4450000;11:08:28,4450000;60,3;1;60,3
2002-03-21;PETR4.SA;14:10:04,1800000;11:10:04,1800000;59;1;59
2002-03-22;PETR4.SA;14:05:04,6930000;11:05:04,6930000;58,9;1;58,9
2002-03-25;PETR4.SA;14:11:28,2530000;11:11:28,2530000;55,8;2;111,6
2002-03-26;PETR4.SA;14:02:39,2530000;11:02:39,2530000;56,8;1;56,8
2002-03-27;PETR4.SA;14:13:39,5640000;11:13:39,5640000;57,9;1;57,9
2002-03-28;PETR4.SA;14:11:51,0910000;11:11:51,0910000;58,6;1;58,6
2002-04-01;PETR4.SA;14:10:15,3400000;11:10:15,3400000;59;3;177
2002-04-02;PETR4.SA;14:03:05,6700000;11:03:05,6700000;59,11;1;59,11
2002-04-03;PETR4.SA;14:14:43,7590000;11:14:43,7590000;58,1;33;1917,3
2002-04-04;PETR4.SA;14:12:13,8310000;11:12:13,8310000;57,7;3;173,1
2002-04-05;PETR4.SA;14:16:09,9650000;11:16:09,9650000;56,6;1;56,6
2002-04-08;PETR4.SA;13:11:29,8030000;10:11:29,8030000;57,9;9;521,1
2002-04-09;PETR4.SA;13:09:14,7110000;10:09:14,7110000;57;1;57
2002-04-10;PETR4.SA;13:15:33,1770000;10:15:33,1770000;55,5;2;111
2002-04-11;PETR4.SA;13:20:25,8180000;10:20:25,8180000;55,6;1;55,6
2002-04-12;PETR4.SA;13:11:27,1850000;10:11:27,1850000;55,79;1;55,79
2002-04-15;PETR4.SA;13:03:14,4310000;10:03:14,4310000;56;3;168
2002-04-16;PETR4.SA;13:04:52,1550000;10:04:52,1550000;56,31;3;168,93
2002-04-17;PETR4.SA;13:01:59,0100000;10:01:59,0100000;56,31;4;225,24
2002-04-18;PETR4.SA;13:19:36,4570000;10:19:36,4570000;56,5;1;56,5
2002-04-19;PETR4.SA;13:30:03,3510000;10:30:03,3510000;56,2;1;56,2
2002-04-22;PETR4.SA;13:13:54,0450000;10:13:54,0450000;56;2;112
2002-04-23;PETR4.SA;13:03:48,9690000;10:03:48,9690000;55,64;7;389,48
2002-04-24;PETR4.SA;13:22:30,4120000;10:22:30,4120000;55,8;1;55,8
2002-04-25;PETR4.SA;13:17:30,3800000;10:17:30,3800000;55,4;1;55,4
2002-04-26;PETR4.SA;13:13:05,5670000;10:13:05,5670000;55,51;5;277,55
2002-04-29;PETR4.SA;13:03:48,5800000;10:03:48,5800000;54,1;48;2596,8
2002-04-30;PETR4.SA;13:11:17,0990000;10:11:17,0990000;54,9;3;164,7
2002-05-02;PETR4.SA;13:10:49,4190000;10:10:49,4190000;55,05;9;495,45
2002-05-03;PETR4.SA;13:09:59,5950000;10:09:59,5950000;53,31;1;53,31
2002-05-06;PETR4.SA;13:18:49,2520000;10:18:49,2520000;53,6;1;53,6
2002-05-07;PETR4.SA;13:22:18,3510000;10:22:18,3510000;53,5;1;53,5
2002-05-08;PETR4.SA;13:27:56,0890000;10:27:56,0890000;53,3;1;53,3
2002-05-09;PETR4.SA;13:22:59,6010000;10:22:59,6010000;54,3;2;108,6
2002-05-10;PETR4.SA;13:21:21,6920000;10:21:21,6920000;53,4;3;160,2
2002-05-13;PETR4.SA;13:06:56,7550000;10:06:56,7550000;52,02;1;52,02
2002-05-14;PETR4.SA;13:11:12,0760000;10:11:12,0760000;51,71;12;620,52
2002-05-15;PETR4.SA;13:17:14,2570000;10:17:14,2570000;52,1;1;52,1
2002-05-16;PETR4.SA;13:05:41,1180000;10:05:41,1180000;52,6;1;52,6
2002-05-17;PETR4.SA;13:18:24,1680000;10:18:24,1680000;53,5;1;53,5
2002-05-20;PETR4.SA;13:17:30,5930000;10:17:30,5930000;54,1;1;54,1
2002-05-21;PETR4.SA;13:20:25,2010000;10:20:25,2010000;55,3;2;110,6
2002-05-22;PETR4.SA;13:08:39,5290000;10:08:39,5290000;55,4;3;166,2
2002-05-23;PETR4.SA;13:17:29,3780000;10:17:29,3780000;55;1;55
2002-05-24;PETR4.SA;13:40:49,2900000;10:40:49,2900000;55,9;25;1397,5
2002-05-27;PETR4.SA;14:10:39,0830000;11:10:39,0830000;55,2;2;110,4
2002-05-28;PETR4.SA;13:17:33,8950000;10:17:33,8950000;56,28;2;112,56
2002-05-29;PETR4.SA;13:38:05,4320000;10:38:05,4320000;55,4;1;55,4
2002-05-31;PETR4.SA;13:33:19,3130000;10:33:19,3130000;55,2;1;55,2
2002-06-03;PETR4.SA;13:19:54,1150000;10:19:54,1150000;54,9;1;54,9
2002-06-04;PETR4.SA;13:15:14,1370000;10:15:14,1370000;54,3;5;271,5
2002-06-05;PETR4.SA;13:37:08,2450000;10:37:08,2450000;55,5;1;55,5
2002-06-06;PETR4.SA;13:12:17,2860000;10:12:17,2860000;55;1;55
2002-06-07;PETR4.SA;13:24:09,6070000;10:24:09,6070000;53,8;1;53,8
2002-06-10;PETR4.SA;13:08:12,7020000;10:08:12,7020000;53,21;3;159,63
2002-06-11;PETR4.SA;13:18:19,0170000;10:18:19,0170000;54;1;54
2002-06-12;PETR4.SA;13:12:18,6970000;10:12:18,6970000;52,85;1;52,85
2002-06-13;PETR4.SA;13:11:39,4310000;10:11:39,4310000;53;1;53
2002-06-14;PETR4.SA;13:01:35,4790000;10:01:35,4790000;51,9;1;51,9
2002-06-17;PETR4.SA;14:10:07,9050000;11:10:07,9050000;50;1;50
2002-06-18;PETR4.SA;13:05:36,5930000;10:05:36,5930000;49,8;1;49,8
2002-06-19;PETR4.SA;13:19:50,1920000;10:19:50,1920000;49;1;49
2002-06-20;PETR4.SA;13:05:07,2480000;10:05:07,2480000;48,85;1;48,85
2002-06-21;PETR4.SA;13:03:11,5200000;10:03:11,5200000;46;4;184
2002-06-24;PETR4.SA;13:02:56,9660000;10:02:56,9660000;43,3;1;43,3
2002-06-25;PETR4.SA;13:12:13,6570000;10:12:13,6570000;44,3;1;44,3
2002-06-26;PETR4.SA;15:15:05,9800000;12:15:05,9800000;46,7;5;233,5
2002-06-27;PETR4.SA;13:00:14,9840000;10:00:14,9840000;48,5;3;145,5
2002-06-28;PETR4.SA;13:13:10,4500000;10:13:10,4500000;49,5;1;49,5
2002-07-01;PETR4.SA;13:36:51,6490000;10:36:51,6490000;49,23;5;246,15
2002-07-02;PETR4.SA;13:05:37,7550000;10:05:37,7550000;48;1;48
2002-07-03;PETR4.SA;13:03:06,4840000;10:03:06,4840000;48,5;2;97
2002-07-04;PETR4.SA;13:06:51,7390000;10:06:51,7390000;47;1;47
2002-07-05;PETR4.SA;13:10:54,0370000;10:10:54,0370000;46,5;5;232,5
2002-07-08;PETR4.SA;13:54:27,2520000;10:54:27,2520000;46,3;1;46,3
2002-07-10;PETR4.SA;13:10:41,9330000;10:10:41,9330000;46,2;1;46,2
2002-07-11;PETR4.SA;13:11:21,9470000;10:11:21,9470000;44,4;1;44,4
2002-07-12;PETR4.SA;13:07:19,4030000;10:07:19,4030000;45,8;1;45,8
2002-07-15;PETR4.SA;13:04:41,8220000;10:04:41,8220000;45;1;45
2002-07-16;PETR4.SA;13:13:42,5760000;10:13:42,5760000;44,6;1;44,6
2002-07-17;PETR4.SA;13:08:54,0370000;10:08:54,0370000;45,4;1;45,4
2002-07-18;PETR4.SA;13:20:58,6570000;10:20:58,6570000;46;3;138
2002-07-19;PETR4.SA;13:10:19,7490000;10:10:19,7490000;44,7;10;447
2002-07-22;PETR4.SA;13:21:28,5580000;10:21:28,5580000;42,64;1;42,64
2002-07-23;PETR4.SA;13:07:34,8980000;10:07:34,8980000;42;1;42
2002-07-24;PETR4.SA;13:11:35,0830000;10:11:35,0830000;39;3;117
2002-07-25;PETR4.SA;13:10:34,8040000;10:10:34,8040000;41,01;4;164,04
2002-07-26;PETR4.SA;13:17:09,8540000;10:17:09,8540000;41,5;1;41,5
2002-07-29;PETR4.SA;13:07:34,2730000;10:07:34,2730000;40,03;1;40,03
2002-07-30;PETR4.SA;13:11:48,7220000;10:11:48,7220000;38,85;1;38,85
2002-07-31;PETR4.SA;13:07:35,7440000;10:07:35,7440000;39,99;1;39,99
2002-08-01;PETR4.SA;13:10:41,9020000;10:10:41,9020000;41,5;1;41,5
2002-08-02;PETR4.SA;13:14:38,4240000;10:14:38,4240000;42,39;1;42,39
2002-08-05;PETR4.SA;13:20:58,6850000;10:20:58,6850000;43,2;10;432
2002-08-06;PETR4.SA;13:07:37,3370000;10:07:37,3370000;41;1;41
2002-08-07;PETR4.SA;13:08:36,9260000;10:08:36,9260000;41,9;1;41,9
2002-08-08;PETR4.SA;13:18:52,0830000;10:18:52,0830000;43,5;6;261
2002-08-09;PETR4.SA;13:11:40,5840000;10:11:40,5840000;43,6;1;43,6
2002-08-12;PETR4.SA;13:10:52,0720000;10:10:52,0720000;44,71;1;44,71
2002-08-13;PETR4.SA;13:12:10,7860000;10:12:10,7860000;42,7;1;42,7
2002-08-14;PETR4.SA;13:18:12,7890000;10:18:12,7890000;41,2;2;82,4
2002-08-15;PETR4.SA;13:03:37,8520000;10:03:37,8520000;41;1;41
2002-08-16;PETR4.SA;16:11:52,4230000;13:11:52,4230000;39,85;5;199,25
2002-08-19;PETR4.SA;13:20:14,0080000;10:20:14,0080000;40,5;1;40,5
2002-08-20;PETR4.SA;13:07:51,3810000;10:07:51,3810000;40,5;2;81
2002-08-21;PETR4.SA;13:09:31,5840000;10:09:31,5840000;40,01;4;160,04
2002-08-22;PETR4.SA;13:05:37,5520000;10:05:37,5520000;39,8;1;39,8
2002-08-23;PETR4.SA;13:12:36,5910000;10:12:36,5910000;41,5;1;41,5
2002-08-26;PETR4.SA;13:28:32,1460000;10:28:32,1460000;41,7;2;83,4
2002-08-27;PETR4.SA;13:08:05,1070000;10:08:05,1070000;43,01;1;43,01
2002-08-28;PETR4.SA;13:08:55,7040000;10:08:55,7040000;44,16;1;44,16
2002-08-29;PETR4.SA;13:13:39,1370000;10:13:39,1370000;43,2;1;43,2
2002-08-30;PETR4.SA;13:14:06,1370000;10:14:06,1370000;43,9;1;43,9
2002-09-02;PETR4.SA;13:29:31,2850000;10:29:31,2850000;44;2;88
2002-09-03;PETR4.SA;13:11:27,8230000;10:11:27,8230000;43,9;1;43,9
2002-09-04;PETR4.SA;13:12:18,7470000;10:12:18,7470000;44,4;1;44,4
2002-09-05;PETR4.SA;13:16:37,0780000;10:16:37,0780000;45,2;1;45,2
2002-09-06;PETR4.SA;13:03:44,1310000;10:03:44,1310000;45,53;1;45,53
2002-09-09;PETR4.SA;13:48:09,9660000;10:48:09,9660000;45,6;1;45,6
2002-09-10;PETR4.SA;16:04:43,0060000;13:04:43,0060000;46,55;3;139,65
2002-09-11;PETR4.SA;13:12:01,7820000;10:12:01,7820000;47,3;1;47,3
2002-09-12;PETR4.SA;13:10:11,4570000;10:10:11,4570000;47,1;1;47,1
2002-09-13;PETR4.SA;13:01:04,8780000;10:01:04,8780000;47,49;2;94,98
2002-09-16;PETR4.SA;13:09:28,3620000;10:09:28,3620000;48,1;2;96,2
2002-09-17;PETR4.SA;13:07:03,8830000;10:07:03,8830000;46,39;1;46,39
2002-09-18;PETR4.SA;13:02:22,6930000;10:02:22,6930000;44,8;1;44,8
2002-09-19;PETR4.SA;13:35:54,3060000;10:35:54,3060000;45;80;3600
2002-09-20;PETR4.SA;13:28:52,5480000;10:28:52,5480000;43,11;1;43,11
2002-09-23;PETR4.SA;13:08:21,4610000;10:08:21,4610000;42,5;1;42,5
2002-09-24;PETR4.SA;13:08:03,6420000;10:08:03,6420000;41,8;1;41,8
2002-09-25;PETR4.SA;13:12:24,5140000;10:12:24,5140000;41,8;2;83,6
2002-09-26;PETR4.SA;13:15:19,2540000;10:15:19,2540000;41;1;41
2002-09-27;PETR4.SA;13:10:18,2740000;10:10:18,2740000;39,71;1;39,71
2002-09-30;PETR4.SA;13:07:04,1220000;10:07:04,1220000;36;1;36
2002-10-01;PETR4.SA;13:07:05,8460000;10:07:05,8460000;37,56;1;37,56
2002-10-02;PETR4.SA;13:07:53,7510000;10:07:53,7510000;40,19;15;602,85
2002-10-03;PETR4.SA;13:12:25,7340000;10:12:25,7340000;39,4;1;39,4
2002-10-04;PETR4.SA;13:07:24,5460000;10:07:24,5460000;41,1;1;41,1
2002-10-07;PETR4.SA;13:09:26,5010000;10:09:26,5010000;41,4;4;165,6
2002-10-08;PETR4.SA;13:12:24,4870000;10:12:24,4870000;39,5;1;39,5
2002-10-09;PETR4.SA;13:06:01,8070000;10:06:01,8070000;38,65;1;38,65
2002-10-10;PETR4.SA;13:00:12,3480000;10:00:12,3480000;38,85;1;38,85
2002-10-11;PETR4.SA;13:07:03,4510000;10:07:03,4510000;38,96;1;38,96
2002-10-14;PETR4.SA;13:07:04,4210000;10:07:04,4210000;35,9;2;71,8
2002-10-15;PETR4.SA;13:09:55,2310000;10:09:55,2310000;36,05;1;36,05
2002-10-16;PETR4.SA;13:09:02,7190000;10:09:02,7190000;35,48;1;35,48
2002-10-17;PETR4.SA;13:07:03,2910000;10:07:03,2910000;35,85;1;35,85
2002-10-18;PETR4.SA;13:04:31,1600000;10:04:31,1600000;37,9;1;37,9
2002-10-21;PETR4.SA;13:06:33,1400000;10:06:33,1400000;38,8;1;38,8
2002-10-22;PETR4.SA;16:01:42,9440000;13:01:42,9440000;39,15;1;39,15
2002-10-23;PETR4.SA;13:00:13,0290000;10:00:13,0290000;39,95;2;79,9
2002-10-24;PETR4.SA;13:05:03,6770000;10:05:03,6770000;42,25;2;84,5
2002-10-25;PETR4.SA;13:08:23,9500000;10:08:23,9500000;43;2;86
2002-10-28;PETR4.SA;13:09:14,5920000;10:09:14,5920000;43;1;43
2002-10-29;PETR4.SA;13:09:27,3280000;10:09:27,3280000;41,8;1;41,8
2002-10-30;PETR4.SA;13:13:11,7520000;10:13:11,7520000;42,2;1;42,2
2002-11-01;PETR4.SA;13:11:43,9930000;10:11:43,9930000;43,8;1;43,8
2002-11-04;PETR4.SA;13:05:40,4540000;11:05:40,4540000;45;1;45
2002-11-05;PETR4.SA;13:05:10,2960000;11:05:10,2960000;43,25;1;43,25
2002-11-06;PETR4.SA;13:07:05,5720000;11:07:05,5720000;41,8;1;41,8
2002-11-07;PETR4.SA;13:12:45,1010000;11:12:45,1010000;42;1;42
2002-11-08;PETR4.SA;13:01:00,6490000;11:01:00,6490000;44;1;44
2002-11-11;PETR4.SA;13:18:33,4310000;11:18:33,4310000;43,9;1;43,9
2002-11-12;PETR4.SA;13:01:35,0800000;11:01:35,0800000;43,8;1;43,8
2002-11-13;PETR4.SA;13:17:01,2960000;11:17:01,2960000;42,25;2;84,5
2002-11-14;PETR4.SA;13:22:41,8950000;11:22:41,8950000;42,35;2;84,7
2002-11-18;PETR4.SA;13:04:11,5650000;11:04:11,5650000;43,5;2;87
2002-11-19;PETR4.SA;13:14:19,8300000;11:14:19,8300000;44,2;1;44,2
2002-11-20;PETR4.SA;13:16:34,0120000;11:16:34,0120000;43,9;1;43,9
2002-11-21;PETR4.SA;13:00:41,2940000;11:00:41,2940000;45;1;45
2002-11-22;PETR4.SA;13:07:02,9430000;11:07:02,9430000;45,21;1;45,21
2002-11-25;PETR4.SA;13:28:37,7160000;11:28:37,7160000;45,2;1;45,2
2002-11-26;PETR4.SA;13:09:48,9880000;11:09:48,9880000;44,5;1;44,5
2002-11-27;PETR4.SA;13:07:56,0350000;11:07:56,0350000;44;10;440
2002-11-28;PETR4.SA;13:31:16,1990000;11:31:16,1990000;43,2;1;43,2
2002-11-29;PETR4.SA;13:26:51,4480000;11:26:51,4480000;43,3;1;43,3
2002-12-02;PETR4.SA;13:05:19,4340000;11:05:19,4340000;44,8;1;44,8
2002-12-03;PETR4.SA;13:05:46,1120000;11:05:46,1120000;44,5;1;44,5
2002-12-04;PETR4.SA;13:07:12,6060000;11:07:12,6060000;45;1;45
2002-12-05;PETR4.SA;13:05:08,3780000;11:05:08,3780000;45;1;45
2002-12-06;PETR4.SA;13:04:47,6370000;11:04:47,6370000;44,3;1;44,3
2002-12-09;PETR4.SA;13:11:26,5950000;11:11:26,5950000;44,15;2;88,3
2002-12-10;PETR4.SA;13:09:38,0740000;11:09:38,0740000;44;3;132
2002-12-11;PETR4.SA;13:08:59,0440000;11:08:59,0440000;43,8;1;43,8
2002-12-12;PETR4.SA;13:05:12,0410000;11:05:12,0410000;44,6;1;44,6
2002-12-13;PETR4.SA;13:03:06,2810000;11:03:06,2810000;45,3;2;90,6
2002-12-16;PETR4.SA;13:07:06;11:07:06;45,32;1;45,32
2002-12-17;PETR4.SA;13:06:36,9400000;11:06:36,9400000;45,4;1;45,4
2002-12-18;PETR4.SA;13:08:16,2800000;11:08:16,2800000;45,49;2;90,98
2002-12-19;PETR4.SA;13:07:23,0970000;11:07:23,0970000;45,5;1;45,5
2002-12-20;PETR4.SA;13:09:07,1750000;11:09:07,1750000;47,81;2;95,62
2002-12-23;PETR4.SA;13:02:13,9620000;11:02:13,9620000;49;1;49
