1999-03-23;PETR4.SA;30;13:20:16,2090000;10:20:16,2090000;214;214;213;213;213,190476190476;105;22385550
1999-03-24;PETR4.SA;30;13:22:37,5020000;10:22:37,5020000;210;210;210;210;210;20;4200110
1999-03-25;PETR4.SA;30;13:12:04,4110000;10:12:04,4110000;206,1;210;206,1;210;206,856783919598;398;82329822
1999-03-26;PETR4.SA;30;13:09:54,3010000;10:09:54,3010000;224;224;224;224;224;2;448100
1999-03-30;PETR4.SA;30;13:05:46,0610000;10:05:46,0610000;226,8;231;226,8;231;228,616113744076;2110;482380834
1999-03-31;PETR4.SA;30;13:18:14,5350000;10:18:14,5350000;239;239,4;239;239;239,133333333333;30;7174303
1999-04-05;PETR4.SA;30;13:08:07,0130000;10:08:07,0130000;235;238,01;235;235;237,866666666667;42;9990,4411
1999-04-06;PETR4.SA;30;13:19:42,1660000;10:19:42,1660000;257;257;257;257;257;10;2570100
1999-04-07;PETR4.SA;30;13:22:09,7200000;10:22:09,7200000;263,35;267;263,35;267;265,837053571429;224;59547,5927
1999-04-08;PETR4.SA;30;13:10:02,7380000;10:10:02,7380000;275;276;274,9;275;275,047590361446;830;228289,51356
1999-04-13;PETR4.SA;30;13:25:51,3670000;10:25:51,3670000;271;271;271;271;271;100;27100200
1999-04-14;PETR4.SA;30;13:13:38,0440000;10:13:38,0440000;267;267;266;266;266,019607843137;102;27134210
1999-04-15;PETR4.SA;30;13:14:56,7450000;10:14:56,7450000;264;264;264;264;264;1500;396000100
1999-04-16;PETR4.SA;30;13:22:22,6410000;10:22:22,6410000;267;267;261;261;266,993820803296;971;25925112101
1999-04-19;PETR4.SA;30;13:11:53,8970000;10:11:53,8970000;272;272;269;269;271,096774193548;155;42020310
1999-04-20;PETR4.SA;30;13:09:16,0590000;10:09:16,0590000;250;257;250;257;255,098338870432;4816;1228553,626713
1999-04-22;PETR4.SA;30;13:14:22,9720000;10:14:22,9720000;260;264;259,99;262,99;261,676826511912;3274;856729,932039
1999-04-23;PETR4.SA;30;13:20:40,9490000;10:20:40,9490000;254;255,01;254;255;254,885384615385;520;132540,41045
1999-04-26;PETR4.SA;30;13:05:57,4740000;10:05:57,4740000;246;250;241,3;249,02;246,76;200;493521121
1999-04-27;PETR4.SA;30;13:15:51,1190000;10:15:51,1190000;241,01;243;240;243;241,132047244095;7620;1837426,225128
1999-04-28;PETR4.SA;30;13:05:43,8400000;10:05:43,8400000;240;241;240;241;240,576300578035;519;124859,11346
1999-04-29;PETR4.SA;30;13:14:31,7480000;10:14:31,7480000;247;248;247;247;247,104595879556;1262;3118461264
1999-04-30;PETR4.SA;30;13:03:13,8300000;10:03:13,8300000;244,9;255;244,9;254;249,346349083552;33608;8380032,11534979
1999-05-03;PETR4.SA;30;13:15:14,1030000;10:15:14,1030000;269;269;266,02;266,02;267,091066666667;750;200318,31070
1999-05-04;PETR4.SA;30;13:14:48,4820000;10:14:48,4820000;270;270;268;269;269,825045342127;6065;1636488,937922
1999-05-05;PETR4.SA;30;13:20:16,4970000;10:20:16,4970000;261;261,01;260,02;260,02;260,987534246575;730;190520,9630
1999-05-06;PETR4.SA;30;13:08:58,0690000;10:08:58,0690000;270;271;269;270;270,678546733976;32685;8847128,3561432
1999-05-07;PETR4.SA;30;13:29:13,9260000;10:29:13,9260000;271;271;271;271;271;150;40650100
1999-05-10;PETR4.SA;30;13:12:31,0520000;10:12:31,0520000;274,9;275;273;273;273,97572815534;206;56439531
1999-05-12;PETR4.SA;30;13:07:56,8990000;10:07:56,8990000;265;267,99;264;265;265,282851395524;3977;1055029,919511
1999-05-13;PETR4.SA;30;13:26:33,5530000;10:26:33,5530000;267,01;267,01;267;267;267,000555555556;900;240300,5502
1999-05-14;PETR4.SA;30;13:07:10,5000000;10:07:10,5000000;276;276;268;269;269,588250930356;1881;507095,516211
1999-05-18;PETR4.SA;30;13:22:06,9600000;10:22:06,9600000;266,51;267,5;266,51;267,5;266,883967861557;8090;2159091,3271820
1999-05-20;PETR4.SA;30;13:20:27,7850000;10:20:27,7850000;255;255;255;255;255;82;20910633
1999-05-21;PETR4.SA;30;13:17:54,0560000;10:17:54,0560000;253;253;252;252;252,894230769231;1040;263010642
1999-05-24;PETR4.SA;30;13:25:48,0920000;10:25:48,0920000;252;252;252;252;252;150;37800505
1999-05-27;PETR4.SA;30;13:05:30,8790000;10:05:30,8790000;244;244;241,99;241,99;242,027918317586;3281;794093,61268
1999-06-01;PETR4.SA;30;13:22:07,2870000;10:22:07,2870000;249,02;251;249,02;251;250,827826086957;23;5769,04530
1999-06-02;PETR4.SA;30;13:28:18,0910000;10:28:18,0910000;250;250;250;250;250;20;5000110
1999-06-11;PETR4.SA;30;13:08:27,0040000;10:08:27,0040000;240;240;240;240;240;250;60000101
1999-06-15;PETR4.SA;30;13:21:34,4450000;10:21:34,4450000;240;240;240;240;240;10;2400110
1999-06-16;PETR4.SA;30;13:21:44,5990000;10:21:44,5990000;246;246;245;245;245,181818181818;110;26970440
1999-06-17;PETR4.SA;30;13:09:45,9880000;10:09:45,9880000;253;253;252;253;253;110;27830430
1999-06-21;PETR4.SA;30;13:02:20,1950000;10:02:20,1950000;263,99;269;263,99;269;265,66;15;3984,9322
1999-06-22;PETR4.SA;30;13:16:35,2880000;10:16:35,2880000;271;271;269,01;270;270,077692307692;130;35110,1532
1999-06-23;PETR4.SA;30;13:10:46,5430000;10:10:46,5430000;276;276;273;274;275,103117505995;417;1147181254
1999-06-24;PETR4.SA;30;14:04:48,1400000;11:04:48,1400000;272;273;268;268;270,560853789478;27009;7307578,1101109
1999-06-25;PETR4.SA;30;13:20:29,3530000;10:20:29,3530000;268;268;267,01;268;267,940301507538;199;53320,12701
1999-06-29;PETR4.SA;30;13:09:01,8590000;10:09:01,8590000;263;263;263;263;263;10;2630110
1999-07-01;PETR4.SA;30;13:08:22,1040000;10:08:22,1040000;275;275;275;275;275;7590;208725023125
1999-07-02;PETR4.SA;30;13:15:03,2940000;10:15:03,2940000;280;281;278,99;279,7;279,977533561464;7598;2127269,32787
1999-07-05;PETR4.SA;30;13:07:50,8190000;10:07:50,8190000;283;286,5;283;286;285,148666666667;4500;12831692746
1999-07-06;PETR4.SA;30;13:06:36,3450000;10:06:36,3450000;279;283;279;283;281,632813094785;5254;1479698,83156
1999-07-07;PETR4.SA;30;13:13:05,5330000;10:13:05,5330000;282;284,5;281;284,5;282,598919980363;6111;17269622143
1999-07-08;PETR4.SA;30;13:07:31,1690000;10:07:31,1690000;285;285;280;280;281,248196721312;9394;2642045,564154
1999-07-12;PETR4.SA;30;13:04:15,1810000;10:04:15,1810000;278;283;278;278,01;280,565973686582;11097;3113440,6147911
1999-07-13;PETR4.SA;30;13:04:55,4130000;10:04:55,4130000;268;269;263;267,02;267,545217391304;6440;1722991,22833
